	CDC20_ENSG00000117399	DDB2_ENSG00000134574	EDA2R_ENSG00000131080	MDM2_ENSG00000135679	MYBL2_ENSG00000101057	RPS27L_ENSG00000185088	UBE2C_ENSG00000175063	ABCA4_ENSG00000198691	ABCC4_ENSG00000125257	ABHD14A-ACY1_ENSG00000114786	ABI3BP_ENSG00000154175	ACAT1_ENSG00000075239	ACER1_ENSG00000167769	ACTL6A_ENSG00000136518	ADAM11_ENSG00000073670	ADAM15_ENSG00000143537	ADAM22_ENSG00000008277	ADAP1_ENSG00000105963	ADARB1_ENSG00000197381	ADCY9_ENSG00000162104	ADH5_ENSG00000197894	ADNP2_ENSG00000101544	AGAP4_ENSG00000188234	AK4_ENSG00000162433	AK8_ENSG00000165695	AKNA_ENSG00000106948	AKR1C2_ENSG00000151632	AKT3_ENSG00000117020	AKTIP_ENSG00000166971	ALDH3A1_ENSG00000108602	ALS2_ENSG00000003393	AMY1C_ENSG00000187733	ANKRD23_ENSG00000163126	ANKRD36_ENSG00000135976	ANKS1B_ENSG00000185046	ANXA3_ENSG00000138772	AP2A2_ENSG00000183020	AP5Z1_ENSG00000242802	APOL6_ENSG00000221963	APPL1_ENSG00000157500	ARHGAP21_ENSG00000107863	ARHGAP42_ENSG00000165895	ARHGAP9_ENSG00000123329	ARHGEF10L_ENSG00000074964	ARL8B_ENSG00000134108	ARPP19_ENSG00000128989	ASS1_ENSG00000130707	ATAD2B_ENSG00000119778	ATL2_ENSG00000119787	ATRNL1_ENSG00000107518	AVPR1A_ENSG00000166148	B3GALT1_ENSG00000172318	B3GALT4_ENSG00000235863	BANP_ENSG00000172530	BCL2L2-PABPN1_ENSG00000258643	BFSP1_ENSG00000125864	C16orf46_ENSG00000166455	C17orf77_ENSG00000182352	C1RL_ENSG00000139178	C22orf15_ENSG00000169314	C5orf58_ENSG00000234511	CA3_ENSG00000164879	CABP2_ENSG00000167791	CACNG3_ENSG00000006116	CAPZA2_ENSG00000198898	CARD11_ENSG00000198286	CARD8_ENSG00000105483	CBWD3_ENSG00000196873	CCDC172_ENSG00000182645	CCL22_ENSG00000102962	CCZ1B_ENSG00000146574	CD164L2_ENSG00000174950	CDC40_ENSG00000168438	CDR2_ENSG00000140743	CDY2A_ENSG00000182415	CENPB_ENSG00000125817	CENPJ_ENSG00000151849	CERS1_ENSG00000223802	CES5A_ENSG00000159398	CHCHD7_ENSG00000170791	CHD5_ENSG00000116254	CHDH_ENSG00000016391	CHMP3_ENSG00000115561	CHMP4B_ENSG00000101421	CHRNA3_ENSG00000080644	CIPC_ENSG00000198894	CMSS1_ENSG00000184220	CMTM2_ENSG00000140932	CNN1_ENSG00000130176	CNOT6_ENSG00000113300	CNPPD1_ENSG00000115649	CNP_ENSG00000173786	CNST_ENSG00000162852	CNTN4_ENSG00000144619	COL15A1_ENSG00000204291	CORO1B_ENSG00000172725	COX5B_ENSG00000135940	COX7A1_ENSG00000161281	COX7C_ENSG00000127184	CPSF4_ENSG00000160917
TCGA-AA-3511-01	50.32039458937685	8.219920829732972	0.2900018036094577	16.899570005629712	52.09858588011511	119.9997822378424	130.69761111393495	0.0499985486239811	2.309972352319177	0.7500079057650569	1.3100293649763324	34.539091509668424	-1.0892982836704576e-08	71.20860771742937	0.0299997415975628	69.57896267809157	0.319989942599089	157.38899238217985	2.3600032050186424	5.420154035757855	75.14893754259249	4.159912643605351	3.279919052884565	13.690418312966347	1.4400296299387756	9.500135874317902	2.280053050768928	2.200062329612713	12.589817040257325	3.169916747623239	4.020127273809565	-1.0892982836704576e-08	1.6499540875848375	1.140000955679887	0.0700018290491679	40.75950441540408	27.549374026844923	26.500461162705456	6.759828260147258	12.090321290956377	13.60998905220357	2.129954811483401	3.5900357111672814	43.73047184254538	19.29058800572412	19.84945264428959	249.967067941	2.440046876340315	17.619708149091394	0.1499978591232875	0.1499978591232875	0.4799970663529716	6.209889928156249	8.379869914300947	1.7199438181580826	3.439933474712796	0.9999708770490776	1.0100119151242848	13.26995235015655	0.0199995176441048	0.1800048174105189	0.4200022941375064	-1.0892982836704576e-08	-1.0892982836704576e-08	106.20342007087751	1.3799872500586805	6.70987088315762	18.38964278215529	-1.0892982836704576e-08	1.099988958039587	45.739492671197816	0.2599960720976136	8.210239411142949	31.610991056307125	-1.0892982836704576e-08	60.24109343692458	7.319793345023426	0.0700018290491679	0.0199995176441048	40.86134232551942	0.1899941029442881	10.800052526946187	62.7906143998924	335.41320988179666	0.5300059750860837	6.520030646956847	26.489441806423624	0.7899728059120321	28.580307275288327	8.900200964678673	55.08065489839258	32.78936373161364	6.889936198801826	0.7399766574552298	32.1190002728976	112.8832186910944	241.60291125592204	19.29058800572412	947.3137252687548	20.889860304487968
TCGA-39-5031-01	102.0679325915445	32.8804040746875	0.409997065989814	38.25992903814972	38.44868836318251	65.93982354287334	76.96236643864655	5.289851772350677	9.929731562493757	0.709989421554317	5.769914673343867	23.409762185412028	0.0299997415975628	184.8860028768556	1.8100168883826453	79.04935300811294	1.7700439324827788	8.489797113992713	10.590242923352392	4.669898191485218	99.85657730301918	7.970216980708337	1.4700028074304168	47.83086038949359	1.600029621312606	7.040095937684312	89.52904460912048	6.350071447453219	17.169974339799953	56.64098814191309	4.700105313679083	22.20996238402366	0.8799914970163208	2.129954811483401	0.2000045410595679	14.649723436729952	22.88034574085003	10.44008692317982	7.419930007826419	8.830141925386787	8.33005960643399	2.190015970056298	8.980148829214354	7.329949157402811	54.63954619572157	32.360352512344534	101.46130284928331	2.05993642236614	21.109663241981128	2.6000605786293223	0.3299992836816577	0.0199995176441048	8.650198431705851	9.55031914909755	6.489816631655909	3.620029674969686	1.1100317151359531	-1.0892982836704576e-08	14.810029301823574	1.0500271956803806	0.3399896842354512	1.40004180084213	-1.0892982836704576e-08	-1.0892982836704576e-08	89.25022094233441	1.7299931312968873	17.500419070841424	17.059641623244808	-1.0892982836704576e-08	4.120015814480298	33.35096827894989	1.6600551797630465	9.030089229349809	11.54963290756829	-1.0892982836704576e-08	66.4998096279866	2.7600174385543035	3.3400463565424205	0.0400009173779441	31.78016267997079	0.1800048174105189	0.8100147172706595	104.37889170221116	94.9097764965855	0.3800097970829733	11.469846858054137	38.1592839145802	0.7699985222046803	12.680029770295636	6.169981630325408	28.75916405155296	42.62908420875546	7.250100652460273	7.110234345453571	5.630034539171575	86.04283962576804	235.97560075429217	26.74961213482312	542.6572095949704	24.84083774796744
TCGA-EI-6512-01	87.40133999833573	13.050104495701108	0.2099978202342263	21.42068411165508	100.32140300057992	135.94595242014194	318.9741004973721	0.0499985486239811	6.579968881434147	0.3499895541428852	2.200062329612713	37.58959901148612	0.0199995176441048	67.54975550497898	-1.0892982836704576e-08	68.7877149678906	0.1700037656548274	77.40105688523867	4.809877285394816	3.720024785004938	97.9575830048958	7.090053593558938	4.090131754989134	16.179676256172264	0.6499867118277892	9.730080466616124	3.510043814991306	1.3899783836430508	19.38038816004394	7.9102189481313	5.909990901826133	-1.0892982836704576e-08	0.8100147172706595	0.8200261054732233	0.0499985486239811	99.51799422286516	32.328964092209894	25.549860963202875	13.190164276289735	9.180309912598869	19.83019898833613	2.2500529613381373	3.969993501761232	36.670820945933	22.27935014039689	32.070057046943695	252.45707268368565	3.600005991637818	20.790183814295816	0.1499978591232875	0.0899993468124429	0.2199972005936865	7.649743734062603	10.360062140046956	2.290035795959514	1.0900369787029571	1.160025774459227	0.7399766574552298	12.46995462921111	0.060001985048514	0.1499978591232875	0.3399896842354512	-1.0892982836704576e-08	-1.0892982836704576e-08	141.04285483220613	1.0200121257071937	11.289989351889718	21.38952519687215	-1.0892982836704576e-08	1.679977017469785	45.12853473550048	0.1400032186304041	12.280373415743496	23.75961050333689	-1.0892982836704576e-08	29.500164540626056	8.429978031436715	0.0800019247705772	0.0299997415975628	33.568985295822046	0.4500002067619866	13.02028570250446	105.09034150057252	465.8097098716639	0.1800048174105189	8.349716571747917	27.209659155856063	0.8799914970163208	6.369912397641938	11.240011855899532	58.7605277451336	40.08981941844404	5.300130292631127	0.5799959451451767	13.180110349485814	118.7668049883242	241.95484818186256	7.069930111995621	846.5774766952604	22.570024517087617
TCGA-HZ-7922-01	17.019482142589453	17.910323009740033	0.9999708770490776	24.03958337214397	14.909947190819723	246.4231774340484	38.64105729804828	0.1599963627194711	5.789949837759516	0.2500070864268381	44.85098716568464	27.23985348273137	0.0199995176441048	54.16065806211599	0.1299964844665897	57.20125039083437	7.630147435215087	36.42003460167053	8.400226714500446	9.85020359398616	105.35290651891891	8.159740119335584	2.870092874910106	36.68098994330809	1.169966660228584	9.490262479678988	50.56865391595848	20.49968200254925	23.11948890140567	1.7399804468410416	7.980168595394142	-1.0892982836704576e-08	0.8699730595540054	2.579946077153642	0.7000066328306926	87.06273455398112	31.249340409421723	7.329949157402811	15.440061185675564	17.739810297649107	38.0694574462965	11.31035612403022	11.0599239664323	15.970191044586084	48.98168660589296	67.70914013558054	144.46638339809428	3.829944167613955	24.06959668417908	0.2500070864268381	1.6100485820975006	0.0499985486239811	14.569717337471658	7.110234345453571	6.789886876897538	1.1500097066493724	2.3600032050186424	-1.0892982836704576e-08	31.37957755431062	0.279991812670302	0.2399991561447902	0.9900295632640792	-1.0892982836704576e-08	0.0099996391023943	111.13635497390828	16.439702037343746	20.61939408776024	17.810041804527803	0.0199995176441048	4.819891631989582	27.760237988866173	0.4799970663529716	11.000283918658564	28.869015959679075	-1.0892982836704576e-08	49.45933136007219	3.800055261709892	1.0700308231914548	0.0199995176441048	43.44043935616021	0.0700018290491679	2.589983808682009	115.14336506321948	199.3131050319741	0.9799829724552516	9.219851611509783	23.0107691909428	1.5600318790307848	85.91768454213785	10.390269400917695	63.59217347576512	55.64862265639154	7.649743734062603	3.930009907894018	85.7510942316217	83.57981955385438	116.71835453698172	44.15997133801659	514.6676157012358	11.089865125998772
TCGA-QG-A5YX-01	92.26965545784331	14.569717337471658	0.0400009173779441	21.34065273190774	50.35877736627947	157.12738341201222	122.45333182908438	-1.0892982836704576e-08	2.3800534390115287	0.5600106252108901	1.19002194862203	34.210275783662055	-1.0892982836704576e-08	61.14134584606286	0.099998095937749	106.2181441503164	1.0100119151242848	69.94162318765046	1.29000984284336	5.449920956482062	117.44876365644912	5.1698447864144255	4.8800786553700926	47.721575512214805	0.5300059750860837	11.899910099476042	14.61017200019187	0.4599876480687464	17.070287925729815	7.410163226811052	5.619895525235751	-1.0892982836704576e-08	1.2299737523187162	4.179860770273614	0.0700018290491679	60.07846246885112	23.58076831569105	14.35020526986468	8.060230083284035	10.57997010232307	23.309370014643854	2.499991232497377	2.190015970056298	47.1004640968476	27.469285511841942	26.199092497720915	843.2392956521801	5.549816496202011	30.650802288457296	0.1299964844665897	0.0499985486239811	2.300062229393785	9.149813477591092	9.730080466616124	4.669898191485218	0.7399766574552298	0.8799914970163208	6.70987088315762	11.329974203405788	0.060001985048514	0.0899993468124429	0.729978054906192	-1.0892982836704576e-08	-1.0892982836704576e-08	84.51191961113717	2.880060587319219	9.880294126014116	16.600020215608325	-1.0892982836704576e-08	1.5400353965807263	48.05018150549291	0.2000045410595679	9.960065012948952	15.000137543313755	-1.0892982836704576e-08	60.27033017527975	8.069734634165945	-1.0892982836704576e-08	-1.0892982836704576e-08	80.18063883688806	0.0099996391023943	10.49014327916173	144.57657627712558	280.3324325231552	0.0800019247705772	11.870250423989342	32.349138865507165	0.1299964844665897	2.980007489564513	9.159967684136944	95.66935191263606	31.89049888413524	7.13987072207072	0.3299992836816577	5.839937712396191	102.30876215733372	615.0234691787919	5.549816496202011	1227.1524947021824	19.66047975184777
TCGA-HC-7742-01	11.129912785679275	9.010079831767952	0.7800030026030508	32.179169054792496	6.759828260147258	96.16133348857586	19.36024740040368	0.0899993468124429	400.2885103656644	0.8000143535812515	7.310158355152319	44.04991252166434	3.4899023466977965	33.69020211086159	0.7200144109086911	104.58167017340912	2.3800534390115287	1.9299355347553644	10.86011264791035	3.889889476209441	167.427347172699	5.730052053905268	3.400096640256784	8.320248482227974	2.840002300993455	5.640191841937558	7.34011905849092	14.579820490194264	18.150287758975267	0.3600073211340893	5.999987813038719	0.0199995176441048	1.0200121257071937	1.0900369787029571	1.40004180084213	42.88990939668505	55.03104365195017	25.50031963369465	6.889936198801826	12.830340565391417	15.380240963651962	0.9099855024038432	1.5099961661941923	13.8603897024014	55.74900386737534	34.22925180392803	47.18869690183187	2.880060587319219	29.590275939502604	0.6900203008692773	1.1500097066493724	0.1599963627194711	12.12977653127073	7.020114229406684	9.02007898277644	1.1500097066493724	2.1499887809147564	0.0099996391023943	23.870213450554083	0.0099996391023943	0.1099975701524568	0.1700037656548274	-1.0892982836704576e-08	-1.0892982836704576e-08	62.09808043409968	0.5000060742414588	8.650198431705851	16.429448992130226	-1.0892982836704576e-08	0.3100029133246172	34.24111716118286	1.9499813677559288	10.729906137835393	21.34953032167444	0.0099996391023943	43.20919989824071	2.850063160287688	1.099988958039587	-1.0892982836704576e-08	36.43013405666647	0.5499907483830857	9.309766879668496	111.80858035919584	159.47549579722966	1.0500271956803806	25.399764252099047	15.990130175553638	0.2599960720976136	818.1934835152925	11.0798757448874	86.46733473080836	101.25053713526198	7.720065757786254	1.8000022704599292	26.710702026749665	219.8069871286944	168.40503155222265	61.51969941688071	897.6432586276203	21.53980110842852
TCGA-64-1679-01	32.42097340725723	10.64028152988083	0.5700147825599464	30.42009123935417	45.31975530937182	113.73932330340094	73.71980911035887	20.609391436997925	6.0799637950152725	0.3100029133246172	14.860419319934415	18.919784469611585	0.0400009173779441	56.68026298634632	0.060001985048514	127.16771640205596	0.4799970663529716	16.41009957159579	11.129912785679275	29.180861296632607	70.97207946662895	6.260029939363821	1.160025774459227	39.34922555080699	0.8799914970163208	12.259959681662266	9.85020359398616	7.419930007826419	17.979983144556922	0.969970924342351	6.209889928156249	138.0062262240189	1.6100485820975006	0.9900295632640792	0.2399991561447902	38.52071423159457	33.171135835698195	15.62958641455088	8.769748693144622	13.829678228895965	26.13923126987005	4.00010918924807	13.449612825277995	21.229993818903896	56.21075682293681	62.421749537769095	195.68544293966409	2.819986965695332	51.43833190767887	0.0499985486239811	1.6900273576081255	-1.0892982836704576e-08	10.350012579498806	10.80978964814308	9.949713668941488	2.769987110486564	1.709952846495472	-1.0892982836704576e-08	26.50964746102053	0.1499978591232875	11.09986351251164	0.0199995176441048	-1.0892982836704576e-08	-1.0892982836704576e-08	138.61019769824193	8.819741876124866	12.10038275313526	5.679823185184588	-1.0892982836704576e-08	9.0702414177411	31.29920063970765	1.140000955679887	12.48033199288519	57.18935675390932	-1.0892982836704576e-08	71.54999875262155	2.0900100558635657	0.8600088668574302	-1.0892982836704576e-08	22.29943581899951	0.0099996391023943	1.4400296299387756	93.11776375262448	317.4301722784979	0.0499985486239811	8.55004062211648	18.17042934807324	0.3100029133246172	22.130050064175435	8.620267558908187	55.81860460193857	61.2813620478417	9.799803291775843	0.5899876960796653	38.37945740332415	92.82132955124338	154.62080774224637	50.909805969848925	494.5926818430128	22.09020178701532
TCGA-CV-5976-01	68.21791951964478	38.61963553151829	0.1400032186304041	22.319539604789945	24.959933765719832	57.24884967837334	92.71201675703222	0.099998095937749	2.23993375269641	0.2500070864268381	1.579959050553961	12.520191945758285	0.2099978202342263	54.65848644789752	0.0499985486239811	88.84284953609465	0.099998095937749	9.790297146096	7.580062190186647	3.380117140521568	85.91768454213785	6.149910568710157	2.9099700578108	13.879618994433088	1.260027729231554	5.850068060907285	254.848197483678	2.960031831973667	25.26980995946212	11.839843893710924	7.410163226811052	-1.0892982836704576e-08	14.62030320367041	1.9900093553412344	0.0800019247705772	103.830472713693	24.92017178719336	25.35930163750988	10.030044974222273	5.420154035757855	30.99907928089436	6.030011557908447	3.869983075575552	6.460190447599665	44.080456872122106	44.479466079068665	207.05827242809323	3.0500376860034795	72.54881347366519	0.1700037656548274	0.7500079057650569	0.1499978591232875	5.980055065253826	8.439918531689925	13.040157318442008	4.5801188759767975	1.3799872500586805	0.0400009173779441	19.400549871340388	0.0499985486239811	-1.0892982836704576e-08	10.319922344590871	-1.0892982836704576e-08	-1.0892982836704576e-08	78.25882613589116	0.9499886316676388	9.180309912598869	21.769460207775914	-1.0892982836704576e-08	2.750083636279488	30.249770839700016	2.440046876340315	8.640010294019406	9.870025678352713	-1.0892982836704576e-08	44.9505824706081	1.8400132372648688	0.4700003379150708	0.0299997415975628	30.99907928089436	0.0099996391023943	0.1299964844665897	97.99833130705262	174.35594251280983	0.1599963627194711	8.980148829214354	35.74971028202288	0.2700066202855875	6.780009191072521	9.940062119885836	57.110129014003896	61.01010689844218	5.549816496202011	0.1299964844665897	7.110234345453571	106.2917951731563	168.54516602358316	55.989105757867165	444.6716922548292	22.07948566900829
TCGA-LN-A4MQ-01	59.75037468134859	44.92877711719177	0.2599960720976136	125.33004412947716	53.27079542830197	18.54967785754063	73.63809543684268	20.45000731792742	4.070047345945355	0.2700066202855875	5.320009576436799	20.770017709915265	1.0299683187947888	133.2774761022158	0.4300120174140545	97.51046838516704	0.940021767145367	3.73993785544238	6.8399657166233245	8.089898927028043	101.89827664368384	13.519719302967014	12.849922308508402	48.150205088997104	1.5199787532410094	3.0300129162828324	806.4259260337523	15.350417814916463	17.729975430594337	962.4037814834618	13.369671342749658	-1.0892982836704576e-08	4.610064990788486	10.94020703460803	0.5700147825599464	7.899806891562981	39.79909584773108	15.930387337175558	9.759804082177787	27.459766685948207	31.70974792671927	1.790043031685128	1.3399914139149067	20.64943117643653	98.48180852771132	96.66254503743345	109.97919961557228	12.979733476246873	91.9376769508311	6.069856197626376	1.0400215976841116	0.8000143535812515	14.909947190819723	7.529783655670884	2.33995954027622	1.9699620524648933	0.7800030026030508	-1.0892982836704576e-08	23.80082019895209	0.9999708770490776	0.0499985486239811	0.5799959451451767	-1.0892982836704576e-08	-1.0892982836704576e-08	69.55003120166772	5.7499488253312965	11.289989351889718	20.30029706353794	-1.0892982836704576e-08	0.6099812449515286	26.35025923913064	0.9900295632640792	35.73979945440482	5.990013149351428	-1.0892982836704576e-08	39.90129994993368	24.26055306254145	0.2599960720976136	-1.0892982836704576e-08	35.30887968134271	0.3299992836816577	0.5499907483830857	46.830261645475794	56.699910619639866	0.3600073211340893	24.519219692304457	32.29089050874402	0.5899876960796653	61.72044786458064	21.2992727622948	19.67002187607329	34.40051033319128	28.41043902423805	2.170060606139105	12.070223455871588	56.00851381280519	176.06835272188718	5.739991820001055	248.7916405489842	34.55106426779257
TCGA-CV-6948-01	112.7815455150929	20.160065761437465	0.2500070864268381	81.65007641471901	34.08955070232053	38.101136735806	78.68854165865841	0.6299947907347176	4.320104137719865	0.2599960720976136	5.230047970196154	44.73920618648656	0.0099996391023943	72.66960439365404	1.9600142240039584	176.78987472806872	0.1299964844665897	2.7299445094075763	2.499991232497377	4.589973167281645	72.12762416876454	4.649868018816488	4.989900008239229	13.679983106893758	1.3399914139149067	5.469982723786554	542.5819864075673	6.270019475174114	8.74970953542071	56.51157413475324	8.809964782919645	-1.0892982836704576e-08	2.709952809689756	3.199949685739869	0.1899941029442881	12.589817040257325	11.529634518272642	14.520312990907106	5.779923575980284	8.020099449636131	13.160025478480923	0.279991812670302	6.329853451460043	5.380095832019759	30.009594636863447	22.56063944359024	135.05369650703878	4.289958654273952	29.8809004611772	1.2200311451655264	0.1499978591232875	0.0199995176441048	9.26020552263293	8.3897513348425	12.979733476246873	2.479962622246042	0.8400129963301876	0.0099996391023943	17.689464201087752	0.4700003379150708	0.4200022941375064	0.4300120174140545	-1.0892982836704576e-08	-1.0892982836704576e-08	38.05890353734994	1.0299683187947888	12.11969063019978	30.699707545192368	-1.0892982836704576e-08	1.86998760372706	37.2808100467584	0.3399896842354512	8.339882298394338	9.730080466616124	-1.0892982836704576e-08	53.57815784408896	4.339917487527227	0.2500070864268381	0.1099975701524568	106.89766308073028	0.060001985048514	0.4799970663529716	55.34856217646328	172.02704854050663	0.3299992836816577	10.30991171704972	71.00160247929807	0.1700037656548274	2.309972352319177	15.94032895439858	32.85078827167775	39.16961840875071	6.1401123625914735	0.2700066202855875	5.5799085257746	58.419386592029774	407.0878790760677	2.960031831973667	528.8435849197618	28.449852955291654
TCGA-K7-AAU7-01	23.559528559521507	23.460120291475008	0.9599944472116856	50.57917067327981	12.709950401537675	165.6955782520577	2.7600174385543035	0.1400032186304041	6.120138450497808	1.0299683187947888	4.2700772739439214	72.4985431993679	-1.0892982836704576e-08	27.089216157774185	0.2500070864268381	54.348693717765336	0.729978054906192	7.509973978523615	1.9499813677559288	4.3498582048881405	155.14686136982942	5.789949837759516	6.320206739494811	35.15989771028103	1.9600142240039584	8.139966036129067	282.79149051129974	3.6700684121154734	14.86969324813305	2.0400336953974567	9.969735982354395	-1.0892982836704576e-08	0.760016690419679	1.169966660228584	3.0399034270161214	26.33017506566176	23.47964282080052	20.46986273156292	6.420008907180841	7.060134512814219	13.34004711116041	3.580093035897317	8.079810491027574	36.52115526969299	30.310639882352213	25.579986571279104	251.21769162684265	2.080033226748481	20.8493543898127	0.3100029133246172	0.5200161508304486	0.1200017652742898	0.930030283491994	9.000091764025788	1.6499540875848375	0.8100147172706595	1.0200121257071937	-1.0892982836704576e-08	38.37945740332415	0.3800097970829733	2.3600032050186424	2.6000605786293223	-1.0892982836704576e-08	0.0099996391023943	41.27982791024599	3.810080283467216	11.030063636722286	25.44029142519398	-1.0892982836704576e-08	0.4300120174140545	30.18902402865153	0.0499985486239811	5.829824903240287	19.969520088580246	0.0099996391023943	37.80910629380169	4.599848655822311	0.3100029133246172	0.5100017014734363	62.50834585358256	0.0700018290491679	22.09020178701532	44.9505824706081	117.63615592758012	0.060001985048514	4.179860770273614	14.09975005308701	3.419957070790686	8.16992834296758	23.169222610334227	39.60919778678044	28.50907639532328	4.999942440119201	0.969970924342351	9.989798583634864	52.96152501928293	226.6611991268313	7.529783655670884	900.6972199376396	15.980157500400669
TCGA-L5-A4ON-01	29.359405735333624	13.53003226739901	0.3499895541428852	46.50032759229301	40.02040748055913	74.1708578063073	41.00889088558303	0.1299964844665897	7.990132634109441	0.370002290777625	19.8604631249875	24.8597859254556	-1.0892982836704576e-08	60.84961758082044	0.3800097970829733	160.70722974674774	1.0900369787029571	81.06921140238438	5.810054559227364	9.340148881428965	63.38973101591184	13.8603897024014	11.54963290756829	45.300910855979225	2.23993375269641	8.830141925386787	13.379869857702884	5.070104485038901	16.48992021286889	10.210337922110895	10.039783885566012	-1.0892982836704576e-08	2.129954811483401	3.4100124010224424	0.599984629986704	111.32910829433789	43.94926624678088	33.02888404999437	49.18923355928912	25.450874361353847	35.73979945440482	9.829739875923888	3.2199806638985087	30.650802288457296	101.6020570083962	66.57821705740712	340.23688930592664	10.27993805473426	53.038673887231504	0.409997065989814	0.9000006175614542	0.4000071874053119	14.62030320367041	9.740203334666148	3.4299307338445497	0.7800030026030508	2.2199855398896884	2.9300142862914043	17.47980841572704	0.5000060742414588	0.4799970663529716	4.449908985148718	-1.0892982836704576e-08	-1.0892982836704576e-08	98.89909488516	22.47011801180796	12.63002664081474	18.53040035580508	-1.0892982836704576e-08	1.920056565797732	41.82998312665115	0.1599963627194711	16.789810891242343	22.64995542798961	-1.0892982836704576e-08	48.52883332220642	4.199904531671962	0.370002290777625	-1.0892982836704576e-08	29.999195559460603	0.8799914970163208	10.64987461793296	123.57030861706885	130.2183471031407	0.3499895541428852	11.9296438780537	16.890200937567624	1.86998760372706	6.849930739259995	17.569702886700927	54.7684694506307	24.4293055093217	31.22985151214546	3.119981920694814	45.48970852827964	97.78120272675848	193.79567389922485	3.930009907894018	318.2894366048242	11.469846858054137
TCGA-AJ-A3BI-01	135.09114681135554	14.730168840091832	-1.0892982836704576e-08	45.10976979197412	91.54976270607725	33.090757271430626	177.46514260530867	0.0899993468124429	0.920017197435768	-1.0892982836704576e-08	0.4200022941375064	29.359405735333624	-1.0892982836704576e-08	13.060059260195985	0.0299997415975628	273.7461244654412	0.0800019247705772	7.69975554481401	1.0400215976841116	3.4899023466977965	55.49838963012715	0.7399766574552298	0.8600088668574302	3.209949554863814	11.469846858054137	2.0099817653318337	1.790043031685128	0.099998095937749	5.960188525641092	0.920017197435768	0.6400016608422577	0.0800019247705772	0.7399766574552298	0.3899890203948566	1.4700028074304168	4.100068951554375	15.50978717360337	51.63122984100986	2.470008545578629	2.2100014939989854	2.3999410804624928	0.0899993468124429	9.39013805548449	2.510066089792934	8.12023986700399	3.889889476209441	24.42084007766196	0.6799873952481095	1.86998760372706	0.4599876480687464	0.0199995176441048	0.1200017652742898	9.439740341754902	11.629973912943663	-1.0892982836704576e-08	1.920056565797732	0.4599876480687464	-1.0892982836704576e-08	7.279815242812923	2.1499887809147564	-1.0892982836704576e-08	0.0899993468124429	0.2000045410595679	-1.0892982836704576e-08	6.199996176813787	0.4700003379150708	5.380095832019759	0.9099855024038432	-1.0892982836704576e-08	8.33005960643399	49.15855666437297	10.44008692317982	2.510066089792934	1.2800262155482685	-1.0892982836704576e-08	62.36120350565552	0.8600088668574302	1.369972848999533	-1.0892982836704576e-08	44.80127229304504	-1.0892982836704576e-08	2.0499609167707646	76.12936025210517	147.43039870070675	0.0400009173779441	1.4999750542458536	24.64018957555429	1.3600310686170571	4.260023475912857	1.909963205079304	41.23121328628607	18.66058991661548	1.419993544000816	0.1700037656548274	1.8000022704599292	21.48016004448421	500.1084305714703	32.47045216213642	1414.522078769718	24.909809518139653
TCGA-G4-6320-01	48.94096089224858	18.699435976979924	0.0800019247705772	32.43895695245822	30.58925016299974	179.2329345492687	94.6076376032045	1.4700028074304168	2.9899421365099257	0.5300059750860837	2.890062905119032	26.99923389769729	0.0800019247705772	51.21064512806787	0.099998095937749	108.93220704542232	1.909963205079304	63.561325359941584	2.779992781596899	2.5400063839842084	72.36800344264542	5.859809724740107	4.329999482435252	0.8799914970163208	0.0899993468124429	12.430254601773129	1.5099961661941923	0.3399896842354512	8.12023986700399	2.1199344009677805	4.15011816491518	-1.0892982836704576e-08	0.7000066328306926	4.429900714601728	0.9900295632640792	40.05093391503476	27.93009057653985	34.16998666177165	5.58997541085783	7.939886086654062	8.210239411142949	0.9900295632640792	4.700105313679083	37.63913767870282	18.019910505913064	19.32002864902413	669.619553136384	2.329920823549805	22.07948566900829	0.0299997415975628	-1.0892982836704576e-08	0.9999708770490776	7.170127657034007	9.650144250062349	1.3600310686170571	3.5900357111672814	0.8799914970163208	3.2199806638985087	8.650198431705851	0.0400009173779441	-1.0892982836704576e-08	0.2399991561447902	-1.0892982836704576e-08	-1.0892982836704576e-08	25.56048947752962	0.5799959451451767	12.27016230378646	9.120050540000124	-1.0892982836704576e-08	0.6200149910276705	51.7207792435971	0.920017197435768	6.179827493159128	22.679805927119585	-1.0892982836704576e-08	35.51014565505592	5.569859766719089	0.0199995176441048	-1.0892982836704576e-08	19.940471964708795	0.1200017652742898	10.230175454598852	55.47915834012577	146.13826031128175	0.6900203008692773	6.0799637950152725	18.270206534495504	0.2700066202855875	1.4800291126283682	6.300083814790131	49.15855666437297	30.729514157538453	3.620029674969686	0.1599963627194711	3.370054613021543	89.93956239243994	228.03218806366485	4.610064990788486	626.9895983837175	30.669929843333595
